"district","active_customer_count","average_spending","most_spent_category"
"Xinxiang","1","4.9900000000000000","Comedy"
"Xinxiang","1","6.9900000000000000","Music"
"Yamaguchi","6","4.3233333333333333","Games"
"Yamaguchi","6","4.6566666666666667","New"
"Yamaguchi","5","5.5900000000000000","Drama"
"Yamaguchi","4","5.4900000000000000","Family"
"Yamaguchi","3","4.6566666666666667","Sports"
"Yamaguchi","3","4.3233333333333333","Classics"
"Yamaguchi","3","5.6566666666666667","Sci-Fi"
"Yamaguchi","3","6.3233333333333333","Comedy"
"Yamaguchi","1","4.9900000000000000","Music"
"Yerevan","3","5.3233333333333333","Games"
"Yerevan","3","4.9900000000000000","Sci-Fi"
"Yerevan","2","5.9900000000000000","Family"
"Yerevan","2","6.9900000000000000","Documentary"
"Yerevan","2","5.9900000000000000","Sports"
"Yerevan","1","4.9900000000000000","Comedy"
"Yerevan","1","7.9900000000000000","Drama"
"Ynlin","3","5.6566666666666667","Documentary"
"Ynlin","2","4.4900000000000000","Sci-Fi"
"Ynlin","2","4.9900000000000000","Sports"
"Ynlin","2","6.4900000000000000","Drama"
"Ynlin","2","6.4900000000000000","Horror"
"Ynlin","1","6.9900000000000000","Travel"
"Zanzibar West","4","4.9900000000000000","New"
"Zanzibar West","2","9.4900000000000000","Drama"
"Zanzibar West","2","4.9900000000000000","Music"
"Zanzibar West","1","7.9900000000000000","Comedy"
"Zanzibar West","1","4.9900000000000000","Foreign"
"Zhejiang","8","5.8650000000000000","Family"
"Zhejiang","6","4.4900000000000000","Travel"
"Zhejiang","4","4.4900000000000000","Sci-Fi"
"Zhejiang","4","5.9900000000000000","Animation"
"Zhejiang","3","4.6566666666666667","Action"
"Zhejiang","3","5.6566666666666667","Sports"
"Zhejiang","2","4.4900000000000000","Games"
"Zhejiang","2","5.4900000000000000","Horror"
"Zhejiang","2","4.9900000000000000","New"
"Zhejiang","2","6.9900000000000000","Children"
"Zhejiang","2","5.4900000000000000","Classics"
"Ziguinchor","2","5.4900000000000000","New"
"Ziguinchor","2","5.9900000000000000","Games"
"Ziguinchor","2","5.9900000000000000","Family"
"Ziguinchor","1","5.9900000000000000","Sports"
"Zufar","4","4.2400000000000000","Sci-Fi"
"Zufar","3","4.9900000000000000","New"
"Zufar","1","6.9900000000000000","Documentary"
"Zufar","1","4.9900000000000000","Foreign"
"Zulia","3","4.9900000000000000","New"
"Zulia","2","6.4900000000000000","Animation"
"Zulia","2","6.4900000000000000","Sports"
"Zulia","2","5.9900000000000000","Horror"
"Zulia","2","6.4900000000000000","Music"
"Zulia","1","4.9900000000000000","Classics"
"Zulia","1","4.9900000000000000","Travel"
"Zulia","1","4.9900000000000000","Comedy"
"Zulia","1","5.9900000000000000","Games"
"Zulia","1","6.9900000000000000","Documentary"
